id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
14480563,1.4122874008798544e+19,0,14102408,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b5d05663,2203a096,1,0,22259,320,50,2545,0,39,100084,221
6864762,1.539207119846903e+19,1,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,7f1ae82f,3526f5d5,1,0,21768,320,50,2506,0,35,-1,157
16083760,7.982596222587035e+18,0,14102416,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd0c99ba,68b6db2c,1,0,19772,320,50,2227,0,679,100077,48
20009056,5.593390317421001e+18,0,14102523,1005,0,85f751fd,c4e18dd6,50e219e0,6415a993,2347f47a,0f2161f8,a99f214a,1bc0a559,c6263d8a,1,0,19591,320,50,2242,3,167,-1,23
15151849,1.7980951704223257e+19,1,14102412,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9aa51ce1,73b4563d,1,2,17614,320,50,1993,2,1063,-1,33
37881632,7.520294709686004e+18,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f80690fa,d787e91b,1,2,23738,320,50,2676,0,299,-1,221
5629197,1.5108256949887568e+19,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,18f9b4a5,31f63ca2,1,0,21768,320,50,2506,0,35,-1,157
34971749,6.986094855712429e+18,1,14102914,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,520ca87c,1,0,15703,320,50,1722,0,35,-1,79
35380442,8.919790721869413e+18,0,14102916,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5a165cf,2203a096,1,0,22761,320,50,2640,3,35,-1,23
8450704,1.316594425647029e+19,0,14102217,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a03e0fa,894fb406,1,0,20312,320,50,1780,0,1711,100077,48
7562353,1.142897545801546e+19,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,41d0aa21,7801e8d9,0f2161f8,a99f214a,5278e7eb,787562bc,1,0,17877,320,50,2036,3,47,-1,156
27183423,1.1741899683540844e+18,0,14102801,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e99c4df5,d5db24c3,1,0,22677,320,50,2617,0,35,-1,51
21998192,1.3684415675957015e+19,0,14102612,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,faa9c4ad,8a4875bd,1,0,16208,320,50,1800,3,167,-1,23
519396,1.478126176851625e+19,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c286095c,779d90c2,1,0,15699,320,50,1722,0,35,-1,79
8908926,2.3090119045076306e+18,1,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,6f09b18e,3cf0d638,76dc4769,1,0,1038,320,50,178,3,1327,-1,15
15913738,1.3386584535728177e+19,0,14102416,1005,1,f9e1a388,a3024024,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55d4d32f,816484ae,1,0,22288,320,50,2572,3,297,100155,42
12591245,9.683436424272443e+18,0,14102317,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a6a6ca62,ecb851b2,1,0,19016,300,250,2162,2,39,-1,33
587324,4.0106130907937065e+18,0,14102103,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e414dfc4,7dc3b26e,1,0,17614,320,50,1993,2,1063,100084,33
37010541,1.3668664601108275e+19,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,bc1a9d0d,8f1db0bc,1,2,23804,320,50,2726,3,803,-1,229
17895194,1.6359194739030934e+19,0,14102511,1005,1,d402a134,2ab23996,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb0e107e,d7bc6ccb,1,0,19772,320,50,2227,0,679,100077,48
37278496,1.6651907536565311e+19,0,14103006,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,b700aa4e,6abc3687,08ac11ab,0,0,23552,320,50,2699,0,163,-1,212
25590290,1.3780948181431513e+19,1,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,293291c1,1,0,20108,320,50,2299,2,1327,-1,52
16523596,7.631580620442238e+18,0,14102418,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f8b69bbb,496515fa,1,3,21189,320,50,2424,1,161,100193,71
24377416,1.3125552733607641e+19,0,14102705,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,14b4b312,0eb711ec,1,0,22676,320,50,2616,0,35,100083,51
6447195,1.555170221885038e+19,0,14102210,1002,0,a38dc379,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,f85d936b,da9b14bf,7e6190f3,0,0,17894,320,50,2039,2,39,100075,32
8116014,1.6456022312881416e+19,0,14102215,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,861eb12b,2891f384,1,0,17163,320,50,1955,3,163,100193,71
38310441,7.274574763994991e+18,0,14103011,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,deb4ea88,7abbbd5c,1,0,23988,320,50,2747,0,35,100081,76
12151184,2.815834712409028e+18,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,bbac9a12,2d65cf5c,1,0,377,320,50,112,3,1319,-1,15
10910967,2.6488235584543565e+18,0,14102308,1005,0,85f751fd,c4e18dd6,50e219e0,28d3bd59,b8d325c3,0f2161f8,a99f214a,304c2aaf,e24c8b65,1,2,22140,320,50,2550,1,547,100148,51
38789815,6.260216604599436e+18,1,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e0ed67d3,7fb42699,1,0,22932,320,50,2652,0,43,100248,94
25756793,1.5251067442724688e+19,0,14102714,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1bebb30,07bb0685,1,0,19771,320,50,2227,0,935,100081,48
20096321,8.823761240734543e+18,0,14102600,1005,0,85f751fd,c4e18dd6,50e219e0,c8ad1017,2347f47a,f95efa07,a99f214a,97b4dfb1,d787e91b,1,0,6401,320,50,550,3,39,-1,23
3227098,1.8139715151824087e+18,0,14102116,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,61e05dc4,e15a0ad8,be6db1d7,1,0,1037,320,50,178,3,1327,-1,15
19613186,2.395353344680886e+18,0,14102519,1010,1,85f751fd,c4e18dd6,50e219e0,dca3178a,7801e8d9,0f2161f8,d393855b,e097e272,f07e20f8,4,3,21667,320,50,2494,3,39,100143,112
28594409,1.0411863957397398e+19,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5f7b19bd,496515fa,1,3,21189,320,50,2424,1,161,100193,71
18425724,7.640718913530547e+18,0,14102513,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,79640357,4ea23a13,1,0,20108,320,50,2299,2,1327,-1,52
32253289,8.57695120791505e+18,0,14102822,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7a2a4c8d,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
21087096,9.292438715151065e+18,1,14102607,1002,0,91069c72,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,47cc844c,6cb22027,373ecbe6,0,0,19665,320,50,2253,2,303,-1,52
19041535,1.7966640167711295e+19,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ac0943f,8a4875bd,1,0,15705,320,50,1722,0,35,100083,79
4890504,1.9676896565230477e+18,0,14102205,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,459b86cb,1aa0e912,1,0,21758,320,50,2502,0,35,-1,221
32342933,4.959762747802267e+17,1,14102823,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f8ac0f0,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33
24608083,2.4242617282186527e+18,0,14102706,1005,1,030fed15,34a2a30f,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d0e0fedb,88fe1d5d,1,0,19771,320,50,2227,0,935,-1,48
8960444,7.22563883118401e+18,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,7c2b67ce,fdd86e39,1,0,19493,320,50,2229,0,687,100031,48
17706550,1.6279197167914885e+19,0,14102510,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,e5c68509,496515fa,1,3,21191,320,50,2424,1,161,100190,71
29764269,1.2333598383055766e+19,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,24e7c191,6232fb91,1,2,23454,320,50,2688,1,33,-1,212
36714669,1.5059437947708596e+19,1,14103004,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0950e4e6,77001aaf,1,0,23723,320,50,2716,3,47,100079,23
33788162,6.506369940242655e+18,1,14102908,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3325ac9f,a53d68c3,1,0,23726,320,50,2717,2,35,-1,23
11658033,8.084984295716274e+18,1,14102312,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a7dcee66,779d90c2,1,0,21153,320,50,2420,2,35,-1,69
2885757,2.2841405528401897e+18,1,14102114,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87b59819,d8cfb063,1,0,19016,300,250,2162,2,39,100188,33
23829489,2.3145455554492856e+18,0,14102623,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,81869f22,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
10212610,7.827156551675659e+18,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,f58abfef,a0535245,a8d2c4cf,1,0,1038,320,50,178,3,1327,100148,15
28612707,1.133251692946303e+19,0,14102809,1002,0,3c06c8f5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,b16759fa,218b61c4,cbc61465,0,0,23144,320,50,2665,0,34,-1,221
12810888,1.73790406287671e+19,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,da17aed0,72e7a1f1,be6db1d7,1,0,1039,320,50,178,3,1327,100148,15
9886291,1.8207310247392182e+19,0,14102303,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6cf95e5,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
25205785,1.6703499975732607e+19,1,14102710,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,93f594e5,779d90c2,1,0,6563,320,50,572,2,39,-1,32
11099366,1.766979702287415e+19,0,14102309,1002,0,e7eebe29,2ec180e5,50e219e0,ecad2386,7801e8d9,07d7df22,ecada54f,67a157f7,d002cb2f,0,0,6616,320,50,576,2,35,100130,32
702150,1.2806822208299164e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,28117800,2347f47a,0f2161f8,a99f214a,7c2b67ce,c6263d8a,1,0,19776,320,50,2229,0,687,100031,48
14588267,7.830114354938616e+18,0,14102408,1005,0,85f751fd,c4e18dd6,50e219e0,d5c92279,d9b5648e,0f2161f8,a99f214a,73df3612,2ea4f8ba,1,0,16841,320,50,1884,1,43,100057,71
7724475,3.154964219976515e+17,0,14102213,1002,0,b15e894b,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ee32b566,164192cb,0e88538f,0,0,20364,300,50,2333,0,39,-1,157
21899132,6.770997069601327e+18,0,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,83b564b0,8ce34352,1,0,15707,320,50,1722,0,35,-1,79
32517622,1.5766918364554897e+19,0,14102901,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5a764ff4,8db09f1c,1,0,19771,320,50,2227,0,935,100077,48
3600152,5.70053582917186e+18,0,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,eaffb6a6,5c59e4fc,ce762689,1,0,19771,320,50,2227,0,679,100079,48
36148902,1.6268543845743835e+19,0,14102923,1005,0,85f751fd,c4e18dd6,50e219e0,2a34457c,2347f47a,dc97ec06,276ac163,a7eedb6c,0e32c832,1,0,22614,300,250,2610,3,167,100202,23
26067593,5.821437590628397e+18,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ae8a7e17,2692a96a,1,3,21191,320,50,2424,1,161,-1,71
25561977,1.1071742358509822e+19,0,14102713,1005,1,f9e1a388,a3024024,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f1ceae96,d3b3178d,1,2,16615,320,50,1863,3,39,-1,23
5458129,4.35463926556972e+18,0,14102207,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd894ae1,be6db1d7,1,0,16615,320,50,1863,3,39,100188,23
7048760,6.678870792275852e+18,0,14102211,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,00f5f347,047b3d4d,1,0,21770,320,50,2507,0,35,100176,157
24447670,3.426582060964631e+18,0,14102705,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,553a5816,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
21928816,8.829793047961149e+18,1,14102611,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,374e4200,0eb711ec,1,0,4687,320,50,423,2,39,100148,32
12861727,7.092564548833226e+18,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,9948cae4,f51246a7,1,0,20277,320,50,2281,3,47,100181,42
31630937,1.2355335626335746e+19,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,ef76fc7d,bbeedfee,1,0,19743,320,50,2264,3,427,100000,61
9502857,1.7977406559578161e+19,0,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1be50fcb,36a30aeb,1,0,21853,216,36,2524,0,35,100084,221
14815000,1.4093124128369912e+19,0,14102410,1005,0,85f751fd,c4e18dd6,50e219e0,a2b190d4,33da2e74,dc97ec06,a99f214a,af9205f9,03683bd4,1,0,22288,320,50,2572,3,41,100156,42
24842344,9.285931515231216e+18,0,14102707,1002,0,6333e647,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,34c95bd0,e35cfc03,cbc61465,0,0,16838,320,50,1882,3,35,-1,13
37893296,8.510987243838312e+18,0,14103009,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0b0f26a3,ac7327d8,1,0,17893,320,50,2039,2,39,100074,32
26445589,1.8114231195122383e+19,0,14102718,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,b78e6543,1,0,15707,320,50,1722,0,35,-1,79
34240352,9.960429704245352e+18,0,14102910,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,7314732f,d787e91b,1,0,22818,320,50,2648,3,39,100148,23
28556227,8.287046659140656e+18,0,14102808,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f9b360b9,8a4875bd,1,0,22680,320,50,2528,0,39,-1,221
24822591,7.264704567164955e+18,0,14102707,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,826acce9,2203a096,1,0,15699,320,50,1722,0,35,100084,79
15168683,2.8752542601813197e+18,1,14102412,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39e515e3,83ed0b87,1,0,22225,320,50,2561,0,547,100034,51
21531816,1.3428020962143308e+19,0,14102610,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,becba6dd,6e1e2240,1,0,16208,320,50,1800,3,167,-1,23
2553772,4.4159251305897344e+18,1,14102112,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5709fc7d,8a4875bd,1,0,6616,320,50,576,2,35,-1,32
11231156,1.3293299174241921e+19,0,14102310,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e068c308,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
5924360,1.2648075704769767e+19,0,14102209,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b73bcc58,cbb77256,1,0,17163,320,50,1955,3,163,100193,71
33920835,1.8065535625485244e+19,0,14102909,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb1e7fd7,5ec45883,1,0,20214,320,50,2316,0,167,100079,16
33141889,1.206587221168456e+19,0,14102905,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,102bb6e6,13a852dc,5096d134,1,0,22815,320,50,2647,2,35,100148,23
28905335,9.516668852426007e+18,0,14102809,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c10947bb,d4897fef,1,0,22682,320,50,2528,0,39,100081,221
7697483,1.8366138502653862e+19,0,14102213,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,58e8e5f0,5d7f83d0,1,0,21769,320,50,2507,0,35,-1,157
27584738,1.1724621149924952e+19,0,14102804,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,04f5b394,1,0,17753,320,50,1993,2,1063,-1,33
14133092,1.4592032033927715e+19,0,14102406,1005,0,e6166da6,b0204e7a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e6a00ba6,84ebbcd4,1,0,15706,320,50,1722,0,35,100084,79
15787819,4.034862208922729e+18,0,14102415,1002,0,cf3a1767,98acf46c,50e219e0,ecad2386,7801e8d9,07d7df22,5a3c3a9a,4f2ab7d1,4042e175,0,0,16920,320,50,1899,0,431,100074,117
12014680,1.0215825293653596e+19,1,14102315,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0061a4a5,a5a2318d,1,0,20363,216,36,2333,0,39,100072,157
29653291,6.930950630495646e+18,1,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,9fe9e2a1,be6db1d7,1,0,23222,320,50,2676,0,35,100176,221
12752073,9.996212148695157e+18,0,14102318,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,c40a10be,df965bc9,f07e20f8,4,3,15706,320,50,1722,0,35,100083,79
11099474,1.7678407989831803e+19,0,14102309,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,30197999,be74e6fe,1,0,6993,320,50,613,2,39,100233,32
22969339,2.364743245307828e+18,0,14102616,1005,0,85f751fd,c4e18dd6,50e219e0,683a547c,d9b5648e,0f2161f8,a99f214a,2b25cf8c,2ea4f8ba,1,0,20980,320,50,2371,0,551,100217,46
6229144,7.341506659235714e+18,0,14102209,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff43002f,1ccc7835,1,0,21769,320,50,2507,0,35,-1,157
27833716,4.378744225181844e+18,1,14102805,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,24fe50d1,8a4875bd,1,0,22742,320,50,2637,3,35,100188,23
1098892,4.132393185282409e+18,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,a534b8a3,ef726eae,1,2,19251,320,50,2201,3,35,-1,43
28876058,8.055456721218438e+18,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,920394f5,4136e61c,1,0,23144,320,50,2665,0,34,100061,221
37914719,1.0292712508275427e+19,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,abb14b75,1c7ffada,7abbbd5c,1,0,18574,320,50,2104,3,1575,-1,171
8949687,6.207965251081308e+18,0,14102219,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,719e91af,711ee120,1,0,15703,320,50,1722,0,35,100083,79
28488100,4.438600941346384e+18,1,14102808,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,cad4c01d,1,0,22267,320,50,2566,3,815,100156,42
27511161,1.8422200538853947e+19,0,14102803,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7cf1636c,8a4875bd,1,0,22682,320,50,2528,0,39,100077,221
22992717,4.284426762098582e+18,0,14102616,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0eab44ac,be6db1d7,1,0,19950,320,50,1800,3,167,-1,23
16951127,1.5413518737947599e+19,1,14102504,1002,0,763a42b5,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,2dbdf765,2fb92291,862558ab,0,0,5299,320,50,479,3,39,100077,23
35067953,1.4543644807239592e+19,0,14102915,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,cc326968,f3d9eec3,f07e20f8,4,3,16011,320,50,1769,0,673,-1,101
12623108,1.3042184294711335e+19,0,14102318,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,0b6cf804,ca991c6b,7abbbd5c,1,0,1039,320,50,178,3,1327,100148,15
452431,9.090252106872096e+17,0,14102102,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7853e5a,cad331da,1,0,16615,320,50,1863,3,39,-1,23
33972863,6.087666499701937e+18,0,14102909,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,a99f214a,e68867cd,a8d2c4cf,1,0,23642,320,50,2709,3,35,-1,23
7026301,5.719673478332545e+18,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,ff665dfa,2347f47a,0f2161f8,a99f214a,dc9f19e1,2891f384,1,0,21768,320,50,2506,0,35,100148,157
20897355,1.0140892815252935e+19,0,14102607,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,a050f075,c7a37fe1,0aa15e63,4,2,14202,320,50,1174,3,47,100130,23
18401351,5.940586261379385e+18,1,14102513,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,52d5e84b,cbb77256,1,0,20345,300,250,2331,2,39,-1,23
30417880,5.4714474551052096e+17,0,14102814,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a290b8ce,ca136f4e,1,0,19015,300,250,2162,2,39,-1,33
18307764,1.6010055080974922e+19,0,14102513,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6c551d55,e9b8d8d7,1,0,20633,320,50,2374,3,39,-1,23
18269002,1.3304698043426318e+19,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,fac73623,9e3836ff,1,0,16688,320,50,1873,3,39,100059,23
12820374,1.949103323673514e+18,0,14102319,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2248cfb5,5db079b5,1,2,4687,320,50,423,2,39,100148,32
25572094,1.2051026336896045e+19,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c8b906ed,496515fa,1,3,21189,320,50,2424,1,161,100192,71
5456502,4.2303195063289254e+17,1,14102207,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,9528d563,77bf3c3c,1,2,21790,320,50,2513,3,35,100128,68
36566105,4.141612869580885e+18,0,14103003,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6a4710d8,8a4875bd,1,0,21893,320,50,2526,0,167,100077,221
1655940,1.0918006457150888e+19,0,14102108,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,77b1d8db,779d90c2,1,0,21665,320,50,2493,3,35,100148,117
35775278,5.601652864271558e+18,0,14102919,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccd23a3e,b78e6543,1,0,15701,320,50,1722,0,35,-1,79
14285656,1.2728598812181748e+19,1,14102407,1005,0,85f751fd,c4e18dd6,50e219e0,a2b190d4,33da2e74,dc97ec06,a99f214a,009a7861,3bb1ddd7,1,0,22246,320,50,2566,3,41,100156,42
21479122,9.39377898819026e+18,0,14102609,1005,0,41295d90,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3b6db1ba,ecb851b2,1,0,20007,320,50,2283,0,163,-1,95
14515305,1.746786410977225e+18,1,14102408,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,3bd9e8e7,1,0,22259,320,50,2545,0,39,-1,221
20117271,1.3257012373820295e+19,0,14102601,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,768c8a79,aa35da31,1,0,17016,320,50,1873,3,39,100060,23
31454282,1.6053309849624156e+19,0,14102818,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,80775e45,496515fa,1,3,21189,320,50,2424,1,161,100189,71
16686664,1.466509562250214e+19,0,14102500,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a5dd7624,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
20369728,6.226310009095651e+18,1,14102603,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ac80082,fce66524,1,0,4687,320,50,423,2,39,100148,32
36455444,4.694302372492679e+18,1,14103002,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,93f03d7d,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
